gene_id,PC1,PC2,PC3,PC4,PC5
ENSG00000004478,0.011066348309357195,0.008308958409153116,-0.008355393890726587,-0.008764534558187632,0.016282728825739234
ENSG00000004487,0.012023411866001397,0.019880588786148283,-0.002463223544492001,0.012880133769457985,0.0030243353870310153
ENSG00000004534,0.026729241408277607,-0.008641393236316079,0.0032828272829498657,0.02603572182684384,-0.008438181157121215
ENSG00000004660,0.0030216756684731494,0.004121798436440859,-0.00026904606078746084,0.002170364905108035,-0.0002753851868755233
ENSG00000004700,0.010003727961339524,0.006333446614894801,0.025431556625871998,-0.003931951158653285,-0.003915248466599683
ENSG00000004766,0.016225899492640177,-0.001276786325104306,0.004151216402536544,0.006866546242360127,0.0006789439974813044
ENSG00000004776,-0.0009666216637064146,0.002185819341382085,-0.0014824023969044003,-0.004361292042053142,0.0009749240652868306
ENSG00000004777,0.0006949341091688313,0.0005622420593285702,-0.0007894905832508037,0.0005766165509362659,0.00017611601655787704
ENSG00000004779,0.018083132298644923,-0.009301764999559078,-0.010423236098727535,-0.004514807390794279,0.018367239059487322
ENSG00000004799,0.008664766512634455,0.0021576579913004552,0.005625129405119962,-0.018534032734677457,0.018655741780039824
ENSG00000004809,0.003085280407091518,-0.001276556010328926,-0.00023838147577856232,-0.0048356757099003896,-0.006414999452940058
ENSG00000004838,0.001960436954966708,-0.0003920093211728484,-0.00042919060824757484,0.0015549281033343046,-0.0025258275470451622
ENSG00000004846,0.0007586660360784928,-0.0007090800763375735,0.0016485633987266216,-0.0006164717195627794,0.000293940966135962
ENSG00000004848,-1.1183757992459836e-05,0.0001301120851661001,0.00011049733810956329,-1.7772955147797236e-06,-0.00011360978800861305
ENSG00000004864,0.011391205072405394,-0.004156212958731192,0.0025492262540748913,-0.003044506314346643,-0.0036074034091933623
ENSG00000004866,-0.0011661013251364357,0.013800260264052504,0.005180162252841272,0.00416571231369366,0.002136446473896767
ENSG00000004897,0.0017493607435899053,0.004030499071034356,0.008280804408689543,0.0066273020877985435,0.0016110031175363187
ENSG00000004939,0.008197544138802403,-0.005421528002731001,0.013690870585874605,0.0025550205610653702,-0.004525764050340187
ENSG00000004948,0.0001020523120331524,-4.2849892849512324e-05,-5.5865079400456934e-05,0.0007337805536232956,-0.0002548442584877225
ENSG00000004961,0.011705289146970317,-0.0018423104674540095,-0.008117306707937694,-0.019030088661875784,0.0029764775051631717
ENSG00000004975,0.003970653713315891,0.008535460793433475,-0.004554558112671286,-0.0010585752374083566,0.00337426469988985
ENSG00000005001,7.90223577230339e-05,-0.0001216568258140098,0.00013606730107125974,-0.00015569850424240883,-0.0008006082673741256
ENSG00000005007,0.006340201984033148,0.04307517814267586,-0.010073738421660122,0.005530596887803335,0.010372258993541697
ENSG00000005020,-0.0028721387452657725,0.00418521565310451,0.011022443778976636,-0.0009796357839609972,-0.0006970269018091079
ENSG00000005022,0.005758832291551541,-0.006045215809666288,0.0009360110051382706,-0.008247128334649623,0.006993373174527174
ENSG00000005059,0.019626000609593273,0.010015401381910259,-0.021003868688109134,-0.002078417231337922,0.012270427774931956
ENSG00000005075,0.006044266921864658,-0.0023046866718711744,0.0008265084501453115,-0.0030063494544831397,-0.0044256449905616555
ENSG00000005100,0.002109120066272545,-0.000586292530396103,0.0012974150177588778,0.0054830949181770726,-0.003303040326713474
ENSG00000005102,0.001002707831951598,-0.00040268280491857273,0.001402481068613042,-0.0025790387983315077,0.00242605266746657
ENSG00000005108,0.0004686261581650606,-0.00026834991511791247,0.00015710844396074012,3.415508887928007e-05,-6.489537666360117e-05
ENSG00000005156,0.012180488744890994,0.0001823171337595708,-0.0015814129792693075,-0.008609341298779041,0.010407064936784057
ENSG00000005175,0.0076150375621364345,-0.0016169628429911543,0.008723494031199193,-0.005090809546625939,0.017664537097457786
ENSG00000005187,0.0034004791984816743,0.000503909868953949,0.01478447560982206,-0.014627790106264783,-0.00765419261380177
ENSG00000005189,0.0035552302371413304,0.0026712209632738784,0.01253816758075287,-0.01513402035157455,0.010731291368300476
ENSG00000005194,0.010748479208457439,-0.0019886634997849724,0.0013546435410626584,-0.017123428865879857,-0.0047954733713064315
ENSG00000005206,0.006495509981669742,0.007800489774141629,-0.005525688734732751,0.004464505643895947,-0.021246764042415562
ENSG00000005238,0.0012699078136823895,0.02101989871793981,0.0007857889963233005,-0.0013320379452441298,-0.01792291811044281
ENSG00000005243,0.0011094591404885907,0.011036249908124525,-0.003433243161154693,-0.0058737738055953245,0.005433023700020695
ENSG00000005249,-0.001645661317662804,0.0347596335085922,-0.003599701098235661,0.012373936350654058,0.01649609249107158
ENSG00000005302,0.01881927970685657,-0.0006245052289280264,0.012110226604833518,-0.0014405480651822696,-0.003291420631936763
ENSG00000005339,0.018132694887477378,0.0043425080342467896,0.013638962022783222,0.02189908983261074,-0.001649224660591016
ENSG00000005379,0.004620101690879435,0.001802269963514021,-0.0034311723265649675,-4.2797836246187874e-05,-0.0030178460295777203
ENSG00000005381,0.0032392475045430053,0.0006386652223028052,0.0029674710881863924,-0.011663229757140868,-0.009142924754517872
ENSG00000005421,0.00032107147726986206,-0.00015727527080565426,-0.00013855188244891472,0.0016826551372645074,-0.0005510968039338339
ENSG00000005436,0.011566409714884623,0.0027976697091185634,-0.003667003272828676,0.0022128231347968313,0.0017451106745634485
ENSG00000005448,0.014503847159461528,-0.006130096621930782,-0.005075411077156064,-6.804361681004164e-05,-0.006573352959330881
ENSG00000005469,0.00825587793741775,-0.003191592823029489,0.007115312584186893,0.0030779717860826587,-0.00546452465873146
ENSG00000005471,0.007874872156926041,-0.0038167204723612656,-0.0009756130681389804,0.0028237767735206105,-0.0047338413947293064
ENSG00000005483,0.007017688451515463,-0.0014312739406774704,-0.0022694357238393467,0.005993492555459796,0.004283082927229437
ENSG00000005486,0.00502413337480279,0.0023856892272535054,0.003194909184277561,-0.01496509316556883,-0.017116279690798812
ENSG00000005513,1.5613049693955166e-05,5.658360533639847e-05,-0.0003715234673028139,-8.169405195910148e-05,-1.967684567571587e-06
ENSG00000005700,0.017479077987456453,0.0010764241958803227,0.0076626744245806636,0.014506025893898386,-0.009654717195486828
ENSG00000005801,0.011908348351402224,-0.007131978081486551,-0.00509641815389517,-0.0009720773492311957,-0.0019423816446490641
ENSG00000005810,0.00955272882174654,0.00332652388743159,0.012757814556750667,0.011534980750530971,-0.0038029421178345704
ENSG00000005812,0.00559859163284868,0.02621443972313096,-0.00248892914405528,-0.005864984566524874,0.008795022009926901
ENSG00000005844,0.024184460323529708,0.0033946316532772673,0.008126764812588106,0.004880238799007894,-0.0018186811946439075
ENSG00000005882,0.0013790566415019028,0.005028810489107222,0.008450123324766759,-0.012269908502583677,-0.02309792905143069
ENSG00000005884,0.00107088328399162,0.0004951661531287113,-0.0005075482829361191,0.00014142093944056477,-0.0013869819032407344
ENSG00000005889,0.017939833078749478,-2.4526657146963746e-05,-0.008358887767705925,0.00700336235915615,-0.004377663048684547
ENSG00000005893,0.0007304629008364926,-0.0011152461125220007,0.005097531357363758,-0.012881143397004932,-0.007953889267105713
ENSG00000005955,0.017265910433406247,0.004017693578202101,-0.006938782210521265,0.007704364165576621,0.001475368884058379
ENSG00000005961,-0.005691185564903641,0.01876709362237976,0.007717007128573408,-0.00909584379800863,-0.011328403900890805
ENSG00000006007,-0.0026160975793565536,0.015010446486986524,0.0008458831640804478,-0.009507221451717033,-0.009544320947966834
ENSG00000006015,0.006358079818314447,0.018253229725808385,-0.029238390292744176,0.003826581836668157,-0.00990700542337286
ENSG00000006016,1.5835343822899544e-05,5.505916689660116e-06,3.329207940093518e-05,-2.4684637490525645e-05,-6.16376379064858e-05
ENSG00000006025,0.010560063703454671,0.0034459924271691687,-0.004038129382465221,0.006659918850931297,-0.005476339461746265
ENSG00000006042,0.0010764584869078202,-0.0014885838559151876,-0.001653533775983012,0.0034357790962493986,0.0015903029260147467
ENSG00000006047,0.00047077924168360455,-0.00020021593335168864,-0.00041107941255759785,0.00138964247060218,-0.0011469431362713112
ENSG00000006062,0.010707437600096303,-0.002181550526739963,0.003237935758322193,-0.004804176155944887,0.005624733622392962
ENSG00000006071,0.0003810910297329004,-0.0004137042490937905,-0.0006019147807143941,0.000521746254461229,0.00025605985944854857
ENSG00000006074,-0.0003207732598519098,0.0005751322967846146,0.003273696063338108,-0.0034550775199871262,0.003706190169665567
ENSG00000006075,0.006698492760603569,-0.0028268442632090923,-0.0012562644659101787,-0.00039032556701811417,0.0023144876195916116
ENSG00000006114,0.017658678941550345,0.0017062804203455625,0.005426922539967283,0.014939628825825144,-0.0061956267805763285
ENSG00000006118,4.610711462240926e-06,0.00029877542793833346,-0.00012855593270585125,-2.7532374777182575e-05,0.00011162250046815606
ENSG00000006125,0.002228367405098842,0.0004021571004653069,0.027393685964094742,0.00902923728483119,-0.0030080805655777537
ENSG00000006128,0.00020589381113375046,-0.00017276662498960006,-5.188281818270048e-05,9.244725426350594e-05,4.016852251450457e-05
ENSG00000006194,0.0024255545919670963,0.002524223960290462,-0.002219566403370125,-0.0016093675336578165,0.00011614576168616341
ENSG00000006210,5.816844300160434e-05,0.00013817499230115392,4.325453725312299e-06,-8.67354313861008e-05,0.00035748963364545816
ENSG00000006282,0.010389418842581858,0.0006568978234352968,-0.004273001875902123,0.0008061456960191708,-0.0020786949482242342
ENSG00000006283,-2.1101723342050963e-06,3.33005126713651e-05,0.00017288858011390036,0.0002597549641635066,-4.5194395697918254e-05
ENSG00000006327,0.0021160625524575954,7.354932785078916e-05,-0.0033329489559988604,-0.0051702130829030715,0.0005126369252127765
ENSG00000006377,0.00014548809147929694,-4.2383659869068855e-05,-7.209260368953964e-05,-0.00012558090624760132,-0.00020707451365492924
ENSG00000006432,0.0008328610949295028,-0.0005004465639772408,-0.00019423450720734538,0.0016596621233411551,-0.0005508636523020214
ENSG00000006451,0.008732247552842524,0.0034018081222934797,-0.013671302733458946,-0.006225366105657979,-0.005662160893952361
ENSG00000006453,0.0003372589702078003,0.0001603443516544064,-9.099912398669063e-05,-0.0008895957036404523,4.5008478941703185e-05
ENSG00000006459,0.009490639974351716,0.02700200030347867,0.0012867429042246754,0.014397415693929204,0.006116052083139358
ENSG00000006468,0.0007438560883773732,0.0004999908808800899,-0.00019675717289571466,0.0002797115626054075,-0.0008625793694164167
ENSG00000006530,0.015487686134700423,-0.005687189918890204,0.005253895047141334,-0.005606598663827595,0.0036163417418310375
ENSG00000006534,0.008805848639434451,0.0031321783659123176,-0.0016448798064713887,-0.02688960552651641,0.01067492463745486
ENSG00000006555,0.0006223237245798799,0.0005594201194694844,-0.0006791525603466717,0.0005776140763245251,-0.00044202302359650945
ENSG00000006576,0.003019348806435292,0.005668797953727988,0.03129628199632014,-0.0074849541150861995,-0.014394711147672769
ENSG00000006607,0.0073472985660948615,0.0014401321898664847,-0.0027311202793114,0.000627125987463881,0.0029635990891876563
ENSG00000006625,0.010013805966702014,-0.0028806437835922163,-0.003638876080162548,-0.016488246840083307,-0.0029906980813649772
ENSG00000006634,0.015014312513160554,-0.009431807835096801,-0.0007143807262349343,0.004790972550667871,-0.0013034940614027055
ENSG00000006638,-0.0012660116131943695,0.029589112260719242,-0.013067681483290808,0.010544062670389777,0.012170587649930911
ENSG00000006652,-0.001550355949343759,0.004986374707570716,0.006557219507395121,-0.005726997187153294,0.002625593767086205
ENSG00000006659,0.00022139018786310633,-0.0003903747972774904,-0.00046033106209974507,-0.0007466358487316187,-0.0009924214224850507
ENSG00000006695,0.01175453536263351,-0.0029799283510789907,-0.0007557342353933628,-0.0009015484005616402,0.0004959987147554941
ENSG00000006704,0.0007421413922452422,-0.0004277303785281763,0.00025462508013574675,0.0014644346991060323,4.758671686766138e-05
ENSG00000006712,0.013374982631772609,0.006603712348698444,-0.0024045288626370225,0.0016576708335084075,-0.003360025970698399
ENSG00000006715,0.0027542373423202395,0.006172295566851259,0.020090664135567607,0.007799195178770993,-0.012372721821336129
ENSG00000006740,0.0003394678579856512,-0.00013860310592006544,-0.0009501837351805563,0.0005696524983967867,-0.00136540139125688
ENSG00000006744,0.01226965659512826,0.010121608312375054,-0.011516221383222456,-0.003033770735300128,-0.012897411860215906
ENSG00000006747,0.0009434703422623207,0.00303839663548137,-0.0003321686006563791,0.00021548748447544595,0.0009826173390862676
ENSG00000006756,0.0030210740780679214,0.0029245096517371673,-0.0011964579203615463,-0.006243648803528976,0.00048166441154889043
ENSG00000006757,0.007570438326859113,-0.004938675369566439,-0.0028988277058614588,-0.0031865876617517153,-0.00039618239254777637
ENSG00000006788,0.0003132454930171767,-6.621649533995406e-05,0.00021655344092638787,0.0002802008599918578,-0.00013251563735804762
ENSG00000006831,0.0021358562309417807,-0.007499716787690991,0.014028189181172598,0.0016423286204829976,-0.02185998584206147
ENSG00000006837,0.0001485334485281351,1.459006075329424e-06,-0.00014121585811201952,0.00022637989029866492,0.00012234886713550242
ENSG00000007001,0.0001921557065000816,0.0027813078675431977,-0.0008794175136621552,-9.920511692015477e-05,0.002062435183361361
ENSG00000007038,0.001637281612751037,-0.001177442063219574,-0.0014439575036994882,-0.004254932576591747,-0.004486536408379533
ENSG00000007047,0.00127708908792535,0.011595499643722479,-0.0031772439398630972,0.0009365147543542789,0.003778137878548131
ENSG00000007062,0.0005509504054411327,-0.00025741710719799903,0.0001741529155508286,0.0003528322532781859,0.0003086435465029005
ENSG00000007080,0.008670430789230098,0.004917312487728401,-0.020156087355537547,-0.011995496344260385,-0.004144370008891966
ENSG00000007129,0.009815914447398013,0.001056669278151388,0.003304317226588276,-0.0009156161647620039,-0.008317282631569178
ENSG00000007168,0.007755650689731276,-0.005390834154767579,0.014045655692843247,0.005229182334031914,0.006633301000335654
ENSG00000007171,-0.00015587444788316444,4.9045419364991154e-05,0.0008524341251022891,-0.000560531118075563,0.0004978701064749681
ENSG00000007174,0.0002717235041609791,-0.0005914626893316368,-0.0016851828296923189,0.0012172247616864316,-0.0007562982618002117
ENSG00000007202,0.014028945362851975,0.01190580256096442,-0.0002267100377266365,0.016511667210546442,-0.013639122882934627
ENSG00000007237,0.013879283614111658,0.0022888015892212044,-0.00048688658395932525,-0.0007211724290549945,0.004828708474796753
ENSG00000007255,0.010481030582673188,0.000206886934478629,-0.004745261633537788,-0.01071118015365294,-0.016515843586849713
ENSG00000007264,0.006524038522342548,0.01660240254436527,-0.02191781438632327,-0.0009022309853416945,0.014511836134788228
ENSG00000007306,-2.02635373156942e-05,-4.6587749279508725e-05,0.00024441135063077055,-0.00025627153908810686,0.0002315612802458687
ENSG00000007312,0.02295764177296503,-0.01576915045173907,-0.015658088522312662,0.0008931074719299368,-0.01713473264642333
ENSG00000007314,0.00012576671915903332,0.0008408169415941291,0.0001689580970775304,9.59149560948541e-05,-0.0017206802315129215
ENSG00000007341,0.002902848207659459,0.0051200102507103235,0.0008853686142687739,0.0010301171615757813,0.004724527637522018
ENSG00000007350,0.0069138945868743645,-0.002670120980472493,0.010121818428625052,-0.008786202209832285,-0.0019527852162884135
ENSG00000007372,5.859783355570355e-05,-2.2477757243982842e-05,7.441811427264952e-05,4.832372492304065e-06,-0.00014562905447357738
ENSG00000007376,0.0013376669615365044,0.01144480180472749,-0.00518389296387649,-0.006364167903331528,0.008684124943599434
ENSG00000007384,8.736628805199122e-06,0.00026026845302650766,-4.996445458893472e-05,1.3676569383175471e-05,0.0002720218487467809
ENSG00000007392,0.020691877582201604,-0.006007369712047067,-0.007402813588478137,0.020556953751384485,-0.013897043706690586
ENSG00000007402,0.002325512936101152,4.164355017081789e-05,-0.0014425057102061996,0.0044108782834084365,-0.0026428560044870165
ENSG00000007516,0.0010065479085533484,0.0012521815659944124,-0.00015850479736428,0.0015728103192999578,-0.0010665103028129712
ENSG00000007520,0.004271280242219099,0.031307773556238594,-0.0135139251305846,0.0024921117001830096,0.011686784515459398
ENSG00000007541,0.0019084496640785762,0.008876124123282444,-0.006309829593315837,-0.0039343698848481965,-0.007177735292939115
ENSG00000007545,0.0004056750545658349,-0.0002518655637907399,-0.00030827294160300906,0.0016319686694054353,2.5299905373494728e-05
ENSG00000007866,9.530868183734475e-05,-8.350206181311063e-05,3.597590374389191e-05,5.131671819157912e-05,4.1560005200656795e-05
ENSG00000007908,-5.94469890010722e-05,0.001253793114583926,-0.000818814544027713,-0.0011176292790318664,0.0026979078333127606
ENSG00000007923,0.013560581026730401,-0.0023604975603503334,0.003595737131742073,-0.007481442365511187,-0.003668493570818732
ENSG00000007933,-5.4831307961490684e-05,-4.803784334942777e-05,0.00023304634125404978,9.51606183863567e-05,-0.00010840509756384333
ENSG00000007944,0.01060040903749179,0.0051694046459829415,-0.005611488679120214,0.008419870073969299,-0.0016212640850407677
ENSG00000007952,0.00011455195917806944,-7.394402083661868e-05,-2.9334086418760595e-06,0.00010641608131198,-0.00012543098062180424
ENSG00000007968,0.001636858172953415,-0.001111318382480705,0.0018584672590185986,-0.0007437023985658408,0.0007695758260140963
ENSG00000008018,0.012057440984758805,-0.007800772310658989,-0.008107091875435967,-0.014714981346462182,0.004607497702199949
ENSG00000008056,2.4235820767087397e-05,0.00045005331312281105,3.251275795727818e-05,0.0002444215246030337,-0.00031396590121404624
ENSG00000008083,0.0031201878017032775,0.015339440420674052,0.013341998042427295,0.009126334562919267,0.0014757887851836041
ENSG00000008086,0.0059563379814992065,-0.001443402027671247,0.011065253117998783,0.00022847404923645597,-0.001411943121507677
ENSG00000008128,0.000979307849071163,-0.001367832606501457,-0.0013755325706888664,0.0017837430735568418,0.000632901828197918
ENSG00000008130,0.015724585922240495,0.000294703544920686,0.006235798161659521,-0.03225826551955439,0.016957155538077546
ENSG00000008196,7.469387625536022e-05,-4.0313999695012595e-05,6.551748179874511e-05,-0.0003692024323855135,-4.202049406309247e-05
ENSG00000008197,4.196112716683375e-05,0.00016988798791888076,-6.537319852507763e-05,-7.711651484348586e-06,8.625163160071065e-05
ENSG00000008226,0.0028015636764400277,-0.0007690196983436597,0.0010420647209480674,0.001258194225267663,-0.0024765533285182884
ENSG00000008256,0.0010258165171255645,0.007326224011311415,-0.002860613270451722,-0.002066053574166668,0.007155690779824173
ENSG00000008277,0.0011113141019125812,-0.0007990317386234338,0.0012558641350455322,0.002012799370717164,0.0016045133061854556
ENSG00000008282,0.01282105702744318,-0.004135851468196856,0.013031891277113858,-0.008471997779107348,-0.007234287070863424
ENSG00000008283,0.0021018666350252173,-0.0009470144398270999,-0.0027631924368735246,-0.001945172196197152,-0.004971958798256496
ENSG00000008294,0.014302276811003843,0.004199232238010811,0.0030611062978423025,0.015126383142221766,-0.009946613449525393
ENSG00000008300,0.0005972508025878279,0.00018669915473018697,-1.7529437639424243e-05,0.00043941782476776233,-0.0009174928808746992
ENSG00000008311,0.006949512925411934,-0.002959261615857136,0.0057454898459846394,0.003036103768242182,-0.014909168941874194
ENSG00000008323,9.527152485987385e-05,1.3984378251879498e-05,4.924702015265275e-05,0.0005466156455199902,-0.00040126467137716315
ENSG00000008324,0.014014919080254954,-0.010102330997059346,-0.009911504948500998,-0.0031320400107078426,0.003991505996949954
ENSG00000008382,0.005729169496587524,0.00699163021820857,-0.00678677851038785,0.009580508468384319,0.003578141256281328
ENSG00000008394,0.009862013191208547,-0.007990845462951125,0.0011162911056084562,-0.01729336316074386,0.0037829501428118693
ENSG00000008405,0.012629491038491125,0.0061438125507717704,0.018822702011774564,-0.009773037404248291,0.001960136791454434
ENSG00000008438,0.003194382208981338,-0.0012590959451458108,-0.0010503646570036089,-0.013138774926803586,-0.004482452411028164
ENSG00000008441,0.0048009570149762535,-0.002878552705982662,0.002014021100449024,0.007628095187030177,0.001549967660950899
ENSG00000008513,0.003082562097443075,0.007200924964237172,0.01339573639095057,-0.01097739778742715,-0.010278645845945419
ENSG00000008516,0.001930103581554865,0.0001274857408034532,-0.0012876234316218037,0.001622679071271969,0.00029744063446014333
ENSG00000008517,0.018525785611498164,-0.02303595311568751,-0.013361926325804643,0.005477129929206438,0.015163870444690065
ENSG00000008710,0.0018849042388548484,0.0037392040591118472,-0.0023413026401678714,0.00024650675433600795,-0.0005199607410937739
ENSG00000008735,7.550692056964316e-05,0.00011005255468268064,-4.574759057692957e-05,-0.00010547615548831552,-2.0956697869969143e-05
ENSG00000008838,0.01341076737829371,0.00011696353228711217,-0.0005144630791468723,0.002521805324752698,-0.015291776146184481
ENSG00000008853,0.0016021094703758678,0.009477336709462738,-0.0031447211664449096,-0.0021790918082323823,0.0006159037246737439
ENSG00000008869,0.019262275256307453,-0.009149031509960426,0.02287444633105922,0.013928763924240134,-0.0002108380083553146
ENSG00000008952,0.007721563811390377,-0.00015111721063666957,-0.0020114624474088577,0.013681224026176884,0.007622065528083636
ENSG00000008988,0.011517930674294262,-0.012018404267296128,-0.008396157253140642,0.011971515105801987,0.0033554899100074385
ENSG00000009307,0.0023234070068534106,0.009448488417727859,0.027426934649497806,-0.0015354896307367674,0.0017313276740848714
ENSG00000009335,0.00923147540086187,0.01823264136644525,0.0029469812365913203,0.007328457124307555,0.0028842365936319852
ENSG00000009413,0.015011313521232568,-0.0026472545321778083,0.006971000031539823,0.019035127946621055,-0.002613607448059212
ENSG00000009694,0.0034472193562892655,-0.0018217991166368259,-0.0013236395045371943,0.005360701178809812,-0.003438771363614911
ENSG00000009765,0.0006790899048246346,-0.0003753812904867558,-0.0003457807810876108,0.0017849396623448339,-0.0005055374831951897
ENSG00000009780,0.006078380103997929,-0.0048113731268238456,-0.005463116953781002,0.0032579748006896702,-0.0008225920904967826
ENSG00000009790,0.026197792859919068,-0.014720128438515149,-0.004943374903112478,-0.008499382566427443,0.012687280701834378
ENSG00000009830,0.0031168758849594467,0.002195538705331107,-0.002758661611433023,0.002212786230569153,0.0021626080184103808
ENSG00000009844,0.009541951125836496,-0.008835916324116599,0.024420902726910953,-0.006356270682414785,-0.004901309757420056
ENSG00000009954,0.012782074230255992,0.01133947152248313,-0.0015688179869337371,0.016728994780654483,-0.002062427525638987
ENSG00000010017,0.0022464759741060445,0.013647302818618192,0.008052709904772633,0.007123194959464499,-0.0014850106167129738
ENSG00000010030,0.002554380060130623,0.0017836568437383054,0.0002958542104246901,-0.0072249632180415085,0.007099763270951651
